TaskId	TaskName	TaskType	MapId	PosX	PosY	MapName	NpcId	Num	LevelSeg	color
0	Toạ độ train	75	101	1728	3328	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1672	3408	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1744	3424	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1704	3632	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1648	3696	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1696	3696	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1752	3824	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1856	3296	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1792	3344	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1912	3328	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1888	3392	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1824	3472	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1888	3584	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1824	3568	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1888	3680	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1912	3744	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1800	3856	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1864	3840	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1664	3776	沙漠迷宫			0	pink
0	Toạ độ train	75	101	1800	3760	沙漠迷宫			0	pink
0	Toạ độ train	75	105	1488	3136	段氏皇陵			0	pink
0	Toạ độ train	75	105	1624	3104	段氏皇陵			0	pink
0	Toạ độ train	75	105	1528	3280	段氏皇陵			0	pink
0	Toạ độ train	75	105	1328	3280	段氏皇陵			0	pink
0	Toạ độ train	75	105	1424	3280	段氏皇陵			0	pink
0	Toạ độ train	75	105	1416	3440	段氏皇陵			0	pink
0	Toạ độ train	75	105	1528	3456	段氏皇陵			0	pink
0	Toạ độ train	75	105	1512	3600	段氏皇陵			0	pink
0	Toạ độ train	75	105	1600	3536	段氏皇陵			0	pink
0	Toạ độ train	75	105	1584	3664	段氏皇陵			0	pink
0	Toạ độ train	75	105	1688	3296	段氏皇陵			0	pink
0	Toạ độ train	75	105	1792	3264	段氏皇陵			0	pink
0	Toạ độ train	75	105	1680	3392	段氏皇陵			0	pink
0	Toạ độ train	75	105	1840	3376	段氏皇陵			0	pink
0	Toạ độ train	75	105	1296	3408	段氏皇陵			0	pink
0	Toạ độ train	75	100	1800	3136	风陵渡			0	pink
0	Toạ độ train	75	100	1600	3232	风陵渡			0	pink
0	Toạ độ train	75	100	1704	3232	风陵渡			0	pink
0	Toạ độ train	75	100	1800	3248	风陵渡			0	pink
0	Toạ độ train	75	100	1784	3376	风陵渡			0	pink
0	Toạ độ train	75	100	1856	3120	风陵渡			0	pink
0	Toạ độ train	75	100	1960	3152	风陵渡			0	pink
0	Toạ độ train	75	100	1864	3216	风陵渡			0	pink
0	Toạ độ train	75	100	1896	3520	风陵渡			0	pink
0	Toạ độ train	75	100	1960	3504	风陵渡			0	pink
0	Toạ độ train	75	100	1744	3632	风陵渡			0	pink
0	Toạ độ train	75	100	1816	3568	风陵渡			0	pink
0	Toạ độ train	75	100	1848	3744	风陵渡			0	pink
0	Toạ độ train	75	100	1928	3744	风陵渡			0	pink
0	Toạ độ train	75	100	1592	3424	风陵渡			0	pink
0	Toạ độ train	75	100	1600	3520	风陵渡			0	pink
0	Toạ độ train	75	100	1696	3568	风陵渡			0	pink
0	Toạ độ train	75	100	1688	3680	风陵渡			0	pink
0	Toạ độ train	75	100	1728	3744	风陵渡			0	pink
0	Toạ độ train	75	102	1200	2720	鸡冠洞			0	pink
0	Toạ độ train	75	102	1320	2704	鸡冠洞			0	pink
0	Toạ độ train	75	102	1256	2752	鸡冠洞			0	pink
0	Toạ độ train	75	102	1352	2816	鸡冠洞			0	pink
0	Toạ độ train	75	102	1416	2848	鸡冠洞			0	pink
0	Toạ độ train	75	102	1176	2928	鸡冠洞			0	pink
0	Toạ độ train	75	102	1240	2912	鸡冠洞			0	pink
0	Toạ độ train	75	102	1456	2656	鸡冠洞			0	pink
0	Toạ độ train	75	102	1552	2656	鸡冠洞			0	pink
0	Toạ độ train	75	102	1600	2768	鸡冠洞			0	pink
0	Toạ độ train	75	102	1168	3040	鸡冠洞			0	pink
0	Toạ độ train	75	102	1248	3040	鸡冠洞			0	pink
0	Toạ độ train	75	102	1240	3136	鸡冠洞			0	pink
0	Toạ độ train	75	102	1240	3232	鸡冠洞			0	pink
0	Toạ độ train	75	102	1328	3232	鸡冠洞			0	pink
0	Toạ độ train	75	102	1584	3008	鸡冠洞			0	pink
0	Toạ độ train	75	102	1576	3120	鸡冠洞			0	pink
0	Toạ độ train	75	102	1384	3136	鸡冠洞			0	pink
0	Toạ độ train	75	102	1528	3184	鸡冠洞			0	pink
0	Toạ độ train	75	102	1392	3056	鸡冠洞			0	pink
0	Toạ độ train	75	102	1472	3136	鸡冠洞			0	pink
0	Toạ độ train	75	103	1632	3312	蜀岗山			0	pink
0	Toạ độ train	75	103	1776	3264	蜀岗山			0	pink
0	Toạ độ train	75	103	1624	3440	蜀岗山			0	pink
0	Toạ độ train	75	103	1632	3600	蜀岗山			0	pink
0	Toạ độ train	75	103	1640	3696	蜀岗山			0	pink
0	Toạ độ train	75	103	1640	3808	蜀岗山			0	pink
0	Toạ độ train	75	103	1736	3776	蜀岗山			0	pink
0	Toạ độ train	75	103	1888	3232	蜀岗山			0	pink
0	Toạ độ train	75	103	1960	3216	蜀岗山			0	pink
0	Toạ độ train	75	103	1912	3424	蜀岗山			0	pink
0	Toạ độ train	75	103	1888	3520	蜀岗山			0	pink
0	Toạ độ train	75	103	1968	3568	蜀岗山			0	pink
0	Toạ độ train	75	103	1872	3760	蜀岗山			0	pink
0	Toạ độ train	75	103	1960	3760	蜀岗山			0	pink
0	Toạ độ train	75	103	1944	3888	蜀岗山			0	pink
0	Toạ độ train	75	103	1768	3680	蜀岗山			0	pink
0	Toạ độ train	75	106	1704	3248	九嶷溪			0	pink
0	Toạ độ train	75	106	1752	3248	九嶷溪			0	pink
0	Toạ độ train	75	106	1616	3312	九嶷溪			0	pink
0	Toạ độ train	75	106	1656	3344	九嶷溪			0	pink
0	Toạ độ train	75	106	1736	3344	九嶷溪			0	pink
0	Toạ độ train	75	106	1616	3392	九嶷溪			0	pink
0	Toạ độ train	75	106	1832	3232	九嶷溪			0	pink
0	Toạ độ train	75	106	1912	3264	九嶷溪			0	pink
0	Toạ độ train	75	106	1904	3392	九嶷溪			0	pink
0	Toạ độ train	75	106	1768	3504	九嶷溪			0	pink
0	Toạ độ train	75	106	1832	3488	九嶷溪			0	pink
0	Toạ độ train	75	106	1808	3600	九嶷溪			0	pink
0	Toạ độ train	75	106	1856	3552	九嶷溪			0	pink
0	Toạ độ train	75	106	1912	3520	九嶷溪			0	pink
0	Toạ độ train	75	106	1672	3568	九嶷溪			0	pink
0	Toạ độ train	75	106	1744	3616	九嶷溪			0	pink
0	Toạ độ train	75	106	1736	3712	九嶷溪			0	pink
0	Toạ độ train	75	106	1752	3792	九嶷溪			0	pink
0	Toạ độ train	75	106	1616	3792	九嶷溪			0	pink
0	Toạ độ train	75	106	1688	3824	九嶷溪			0	pink
0	Toạ độ train	75	106	1816	3696	九嶷溪			0	pink
0	Toạ độ train	75	106	1856	3808	九嶷溪			0	pink
0	Toạ độ train	75	106	1904	3792	九嶷溪			0	pink
0	Toạ độ train	75	104	1704	3168	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1528	3296	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1576	3280	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1752	3328	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1720	3360	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1800	3200	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1800	3296	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1928	3360	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1896	3456	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1928	3568	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1560	3504	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1616	3472	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1568	3632	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1656	3664	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1824	3648	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1744	3696	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1888	3664	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1856	3744	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1920	3760	剑阁蜀道			0	pink
0	Toạ độ train	75	104	1776	3600	剑阁蜀道			0	pink
0	Toạ độ train	75	108	1816	2880	西夏皇陵			0	pink
0	Toạ độ train	75	108	1832	2992	西夏皇陵			0	pink
0	Toạ độ train	75	108	1920	3024	西夏皇陵			0	pink
0	Toạ độ train	75	108	2056	2848	西夏皇陵			0	pink
0	Toạ độ train	75	108	2056	2960	西夏皇陵			0	pink
0	Toạ độ train	75	108	2032	3040	西夏皇陵			0	pink
0	Toạ độ train	75	108	1680	3136	西夏皇陵			0	pink
0	Toạ độ train	75	108	1768	3168	西夏皇陵			0	pink
0	Toạ độ train	75	108	1904	3168	西夏皇陵			0	pink
0	Toạ độ train	75	108	1960	3200	西夏皇陵			0	pink
0	Toạ độ train	75	108	2016	3168	西夏皇陵			0	pink
0	Toạ độ train	75	108	1984	3264	西夏皇陵			0	pink
0	Toạ độ train	75	108	1936	2752	西夏皇陵			0	pink
0	Toạ độ train	75	108	1752	3040	西夏皇陵			0	pink
0	Toạ độ train	85	112	1656	3168	天龙寺			0	pink
0	Toạ độ train	85	112	1712	3168	天龙寺			0	pink
0	Toạ độ train	85	112	1584	3296	天龙寺			0	pink
0	Toạ độ train	85	112	1680	3264	天龙寺			0	pink
0	Toạ độ train	85	112	1728	3248	天龙寺			0	pink
0	Toạ độ train	85	112	1744	3104	天龙寺			0	pink
0	Toạ độ train	85	112	1792	3248	天龙寺			0	pink
0	Toạ độ train	85	112	1704	3360	天龙寺			0	pink
0	Toạ độ train	85	112	1792	3424	天龙寺			0	pink
0	Toạ độ train	85	112	1584	3456	天龙寺			0	pink
0	Toạ độ train	85	112	1640	3456	天龙寺			0	pink
0	Toạ độ train	85	112	1704	3440	天龙寺			0	pink
0	Toạ độ train	85	112	1608	3664	天龙寺			0	pink
0	Toạ độ train	85	112	1584	3760	天龙寺			0	pink
0	Toạ độ train	85	112	1648	3808	天龙寺			0	pink
0	Toạ độ train	85	112	1848	3456	天龙寺			0	pink
0	Toạ độ train	85	112	1808	3520	天龙寺			0	pink
0	Toạ độ train	85	112	1776	3584	天龙寺			0	pink
0	Toạ độ train	85	112	1872	3504	天龙寺			0	pink
0	Toạ độ train	85	112	1856	3760	天龙寺			0	pink
0	Toạ độ train	85	107	1664	3312	龙门石窟			0	pink
0	Toạ độ train	85	107	1736	3328	龙门石窟			0	pink
0	Toạ độ train	85	107	1760	3424	龙门石窟			0	pink
0	Toạ độ train	85	107	1824	3392	龙门石窟			0	pink
0	Toạ độ train	85	107	1816	3520	龙门石窟			0	pink
0	Toạ độ train	85	107	1944	3312	龙门石窟			0	pink
0	Toạ độ train	85	107	1928	3392	龙门石窟			0	pink
0	Toạ độ train	85	107	1904	3472	龙门石窟			0	pink
0	Toạ độ train	85	107	1664	3552	龙门石窟			0	pink
0	Toạ độ train	85	107	1672	3536	龙门石窟			0	pink
0	Toạ độ train	85	107	1672	3632	龙门石窟			0	pink
0	Toạ độ train	85	107	1616	3776	龙门石窟			0	pink
0	Toạ độ train	85	107	1736	3664	龙门石窟			0	pink
0	Toạ độ train	85	107	1968	3552	龙门石窟			0	pink
0	Toạ độ train	85	107	1784	3760	龙门石窟			0	pink
0	Toạ độ train	85	107	1832	3808	龙门石窟			0	pink
0	Toạ độ train	85	107	1960	3744	龙门石窟			0	pink
0	Toạ độ train	85	110	1472	2864	荐菊洞			0	pink
0	Toạ độ train	85	110	1560	2896	荐菊洞			0	pink
0	Toạ độ train	85	110	1632	2880	荐菊洞			0	pink
0	Toạ độ train	85	110	1680	2928	荐菊洞			0	pink
0	Toạ độ train	85	110	1536	2992	荐菊洞			0	pink
0	Toạ độ train	85	110	1632	2992	荐菊洞			0	pink
0	Toạ độ train	85	110	1480	3136	荐菊洞			0	pink
0	Toạ độ train	85	110	1432	3280	荐菊洞			0	pink
0	Toạ độ train	85	110	1608	3088	荐菊洞			0	pink
0	Toạ độ train	85	110	1560	3136	荐菊洞			0	pink
0	Toạ độ train	85	110	1616	3216	荐菊洞			0	pink
0	Toạ độ train	85	110	1552	3328	荐菊洞			0	pink
0	Toạ độ train	85	110	1608	3296	荐菊洞			0	pink
0	Toạ độ train	85	110	1664	3264	荐菊洞			0	pink
0	Toạ độ train	85	110	1424	3008	荐菊洞			0	pink
0	Toạ độ train	85	110	1472	3040	荐菊洞			0	pink
0	Toạ độ train	85	110	1368	3152	荐菊洞			0	pink
0	Toạ độ train	85	110	1432	3184	荐菊洞			0	pink
0	Toạ độ train	85	109	1608	3360	黄鹤楼			0	pink
0	Toạ độ train	85	109	1616	3440	黄鹤楼			0	pink
0	Toạ độ train	85	109	1616	3584	黄鹤楼			0	pink
0	Toạ độ train	85	109	1840	3408	黄鹤楼			0	pink
0	Toạ độ train	85	109	1920	3472	黄鹤楼			0	pink
0	Toạ độ train	85	109	1872	3584	黄鹤楼			0	pink
0	Toạ độ train	85	109	1904	3600	黄鹤楼			0	pink
0	Toạ độ train	85	109	1640	3888	黄鹤楼			0	pink
0	Toạ độ train	85	109	1688	3872	黄鹤楼			0	pink
0	Toạ độ train	85	109	1808	3744	黄鹤楼			0	pink
0	Toạ độ train	85	109	1880	3696	黄鹤楼			0	pink
0	Toạ độ train	85	109	1624	3664	黄鹤楼			0	pink
0	Toạ độ train	85	109	1912	3856	黄鹤楼			0	pink
0	Toạ độ train	85	113	1424	3232	帮源秘洞			0	pink
0	Toạ độ train	85	113	1624	3216	帮源秘洞			0	pink
0	Toạ độ train	85	113	1400	3344	帮源秘洞			0	pink
0	Toạ độ train	85	113	1656	3648	帮源秘洞			0	pink
0	Toạ độ train	85	113	1816	3328	帮源秘洞			0	pink
0	Toạ độ train	85	113	1360	3424	帮源秘洞			0	pink
0	Toạ độ train	85	113	1472	3568	帮源秘洞			0	pink
0	Toạ độ train	85	113	1512	3680	帮源秘洞			0	pink
0	Toạ độ train	85	113	1616	3760	帮源秘洞			0	pink
0	Toạ độ train	85	113	1576	3616	帮源秘洞			0	pink
0	Toạ độ train	85	113	1664	3552	帮源秘洞			0	pink
0	Toạ độ train	85	113	1768	3520	帮源秘洞			0	pink
0	Toạ độ train	85	113	1896	3600	帮源秘洞			0	pink
0	Toạ độ train	85	113	1808	3680	帮源秘洞			0	pink
0	Toạ độ train	85	113	1896	3728	帮源秘洞			0	pink
0	Toạ độ train	85	113	1384	3744	帮源秘洞			0	pink
0	Toạ độ train	85	111	1664	3504	剑门关			0	pink
0	Toạ độ train	85	111	1728	3248	剑门关			0	pink
0	Toạ độ train	85	111	1760	3408	剑门关			0	pink
0	Toạ độ train	85	111	1864	3264	剑门关			0	pink
0	Toạ độ train	85	111	1936	3296	剑门关			0	pink
0	Toạ độ train	85	111	1936	3360	剑门关			0	pink
0	Toạ độ train	85	111	1944	3440	剑门关			0	pink
0	Toạ độ train	85	111	1712	4080	剑门关			0	pink
0	Toạ độ train	85	111	1888	3600	剑门关			0	pink
0	Toạ độ train	85	111	1864	3680	剑门关			0	pink
0	Toạ độ train	85	111	1776	3696	剑门关			0	pink
0	Toạ độ train	85	111	1848	3776	剑门关			0	pink
0	Toạ độ train	85	111	1904	3872	剑门关			0	pink
0	Toạ độ train	95	115	1448	3040	嘉峪关			0	pink
0	Toạ độ train	95	115	1560	3200	嘉峪关			0	pink
0	Toạ độ train	95	115	1760	3040	嘉峪关			0	pink
0	Toạ độ train	95	115	1704	3072	嘉峪关			0	pink
0	Toạ độ train	95	115	1696	3152	嘉峪关			0	pink
0	Toạ độ train	95	115	1784	3152	嘉峪关			0	pink
0	Toạ độ train	95	115	1440	3168	嘉峪关			0	pink
0	Toạ độ train	95	115	1552	3008	嘉峪关			0	pink
0	Toạ độ train	95	115	1672	2912	嘉峪关			0	pink
0	Toạ độ train	95	115	1720	2880	嘉峪关			0	pink
0	Toạ độ train	95	114	1704	3296	敕勒川			0	pink
0	Toạ độ train	95	114	1624	3296	敕勒川			0	pink
0	Toạ độ train	95	114	1632	3376	敕勒川			0	pink
0	Toạ độ train	95	114	1624	3504	敕勒川			0	pink
0	Toạ độ train	95	114	1776	3232	敕勒川			0	pink
0	Toạ độ train	95	114	1878	3352	敕勒川			0	pink
0	Toạ độ train	95	114	1848	3440	敕勒川			0	pink
0	Toạ độ train	95	114	1904	3472	敕勒川			0	pink
0	Toạ độ train	95	114	1848	3536	敕勒川			0	pink
0	Toạ độ train	95	114	1688	3712	敕勒川			0	pink
0	Toạ độ train	95	114	1664	3792	敕勒川			0	pink
0	Toạ độ train	95	114	1776	3664	敕勒川			0	pink
0	Toạ độ train	95	114	1736	3760	敕勒川			0	pink
0	Toạ độ train	95	114	1784	3808	敕勒川			0	pink
0	Toạ độ train	95	114	1872	3696	敕勒川			0	pink
0	Toạ độ train	95	114	1912	3728	敕勒川			0	pink
0	Toạ độ train	95	114	1872	3856	敕勒川			0	pink
0	Toạ độ train	95	114	1648	3584	敕勒川			0	pink
0	Toạ độ train	95	114	1832	3616	敕勒川			0	pink
0	Toạ độ train	95	119	1640	3184	苗岭			0	pink
0	Toạ độ train	95	119	1536	3216	苗岭			0	pink
0	Toạ độ train	95	119	1536	3312	苗岭			0	pink
0	Toạ độ train	95	119	1536	3440	苗岭			0	pink
0	Toạ độ train	95	119	1640	3328	苗岭			0	pink
0	Toạ độ train	95	119	1720	3184	苗岭			0	pink
0	Toạ độ train	95	119	1832	3120	苗岭			0	pink
0	Toạ độ train	95	119	1816	3216	苗岭			0	pink
0	Toạ độ train	95	119	1768	3312	苗岭			0	pink
0	Toạ độ train	95	119	1752	3344	苗岭			0	pink
0	Toạ độ train	95	119	1704	3392	苗岭			0	pink
0	Toạ độ train	95	119	1840	3360	苗岭			0	pink
0	Toạ độ train	95	119	1784	3440	苗岭			0	pink
0	Toạ độ train	95	119	1784	3536	苗岭			0	pink
0	Toạ độ train	95	119	1712	35696	苗岭			0	pink
0	Toạ độ train	95	119	1824	3584	苗岭			0	pink
0	Toạ độ train	95	119	1728	3648	苗岭			0	pink
0	Toạ độ train	95	119	1768	3760	苗岭			0	pink
0	Toạ độ train	95	119	1856	3744	苗岭			0	pink
0	Toạ độ train	95	119	1552	3552	苗岭			0	pink
0	Toạ độ train	95	119	1536	3632	苗岭			0	pink
0	Toạ độ train	95	119	1656	3616	苗岭			0	pink
0	Toạ độ train	95	119	1552	3760	苗岭			0	pink
0	Toạ độ train	95	119	1616	3744	苗岭			0	pink
0	Toạ độ train	95	119	1664	3744	苗岭			0	pink
0	Toạ độ train	95	119	1688	3744	苗岭			0	pink
0	Toạ độ train	95	119	1736	3472	苗岭			0	pink
0	Toạ độ train	95	116	1560	3360	华山			0	pink
0	Toạ độ train	95	116	1664	3424	华山			0	pink
0	Toạ độ train	95	116	1632	3568	华山			0	pink
0	Toạ độ train	95	116	1712	3584	华山			0	pink
0	Toạ độ train	95	116	1712	3232	华山			0	pink
0	Toạ độ train	95	116	1712	3344	华山			0	pink
0	Toạ độ train	95	116	1784	3264	华山			0	pink
0	Toạ độ train	95	116	1776	3360	华山			0	pink
0	Toạ độ train	95	116	1872	3264	华山			0	pink
0	Toạ độ train	95	116	1864	3312	华山			0	pink
0	Toạ độ train	95	116	1824	3408	华山			0	pink
0	Toạ độ train	95	116	1920	3440	华山			0	pink
0	Toạ độ train	95	116	1960	3504	华山			0	pink
0	Toạ độ train	95	116	1904	3552	华山			0	pink
0	Toạ độ train	95	116	1952	3648	华山			0	pink
0	Toạ độ train	95	116	1872	3680	华山			0	pink
0	Toạ độ train	95	116	1640	3616	华山			0	pink
0	Toạ độ train	95	116	1568	3776	华山			0	pink
0	Toạ độ train	95	116	1648	3728	华山			0	pink
0	Toạ độ train	95	116	1624	3824	华山			0	pink
0	Toạ độ train	95	116	1728	3616	华山			0	pink
0	Toạ độ train	95	116	1776	3616	华山			0	pink
0	Toạ độ train	95	116	1808	3760	华山			0	pink
0	Toạ độ train	95	116	1576	3456	华山			0	pink
0	Toạ độ train	95	116	1744	3776	华山			0	pink
0	Toạ độ train	95	117	1600	3040	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1489	3153	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1672	2960	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1736	3040	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1688	3104	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1760	3136	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1408	3312	蜀岗秘境			0	pink
0	Toạ độ train	95	117	2288	3248	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1496	3408	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1688	3248	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1760	3248	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1712	3376	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1416	3056	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1538	3040	蜀岗秘境			0	pink
0	Toạ độ train	95	117	1489	2927	蜀岗秘境			0	pink
0	Toạ độ train	95	120	1648	3328	武夷山			0	pink
0	Toạ độ train	95	120	1696	3344	武夷山			0	pink
0	Toạ độ train	95	120	1648	3520	武夷山			0	pink
0	Toạ độ train	95	120	1560	3472	武夷山			0	pink
0	Toạ độ train	95	120	1544	3568	武夷山			0	pink
0	Toạ độ train	95	120	1584	3600	武夷山			0	pink
0	Toạ độ train	95	120	1558	3733	武夷山			0	pink
0	Toạ độ train	95	120	1608	3776	武夷山			0	pink
0	Toạ độ train	95	120	1672	3744	武夷山			0	pink
0	Toạ độ train	95	120	1744	3328	武夷山			0	pink
0	Toạ độ train	95	120	1832	3376	武夷山			0	pink
0	Toạ độ train	95	120	1784	3440	武夷山			0	pink
0	Toạ độ train	95	120	1912	3392	武夷山			0	pink
0	Toạ độ train	95	120	1816	3616	武夷山			0	pink
0	Toạ độ train	95	120	1912	3616	武夷山			0	pink
0	Toạ độ train	95	120	1864	3680	武夷山			0	pink
0	Toạ độ train	95	120	1928	3728	武夷山			0	pink
0	Toạ độ train	95	120	1864	3856	武夷山			0	pink
0	Toạ độ train	95	120	1936	3824	武夷山			0	pink
0	Toạ độ train	95	120	1792	3856	武夷山			0	pink
0	Toạ độ train	95	118	1512	3488	丰都鬼城			0	pink
0	Toạ độ train	95	118	1504	3552	丰都鬼城			0	pink
0	Toạ độ train	95	118	1520	3664	丰都鬼城			0	pink
0	Toạ độ train	95	118	1632	3520	丰都鬼城			0	pink
0	Toạ độ train	95	118	1656	3648	丰都鬼城			0	pink
0	Toạ độ train	95	118	1680	3744	丰都鬼城			0	pink
0	Toạ độ train	95	118	1736	3760	丰都鬼城			0	pink
0	Toạ độ train	95	118	1816	3472	丰都鬼城			0	pink
0	Toạ độ train	95	118	1888	3504	丰都鬼城			0	pink
0	Toạ độ train	95	118	1824	3648	丰都鬼城			0	pink
0	Toạ độ train	95	118	1776	3760	丰都鬼城			0	pink
0	Toạ độ train	95	118	1624	3776	丰都鬼城			0	pink
0	Toạ độ train	95	118	1624	3936	丰都鬼城			0	pink
0	Toạ độ train	95	118	1736	3920	丰都鬼城			0	pink
0	Toạ độ train	95	118	1568	3472	丰都鬼城			0	pink
0	Toạ độ train	95	118	1896	3568	丰都鬼城			0	pink
0	Toạ độ train	95	118	1672	3936	丰都鬼城			0	pink
0	Toạ độ train	95	121	1544	3024	武陵山			0	pink
0	Toạ độ train	95	121	1600	3072	武陵山			0	pink
0	Toạ độ train	95	121	1560	3120	武陵山			0	pink
0	Toạ độ train	95	121	1424	3200	武陵山			0	pink
0	Toạ độ train	95	121	1520	3200	武陵山			0	pink
0	Toạ độ train	95	121	1712	3008	武陵山			0	pink
0	Toạ độ train	95	121	1784	3008	武陵山			0	pink
0	Toạ độ train	95	121	1824	3120	武陵山			0	pink
0	Toạ độ train	95	121	1832	3184	武陵山			0	pink
0	Toạ độ train	95	121	1472	3328	武陵山			0	pink
0	Toạ độ train	95	121	1600	3376	武陵山			0	pink
0	Toạ độ train	95	121	1536	3200	武陵山			0	pink
0	Toạ độ train	95	121	1712	3312	武陵山			0	pink
0	Toạ độ train	95	121	1744	3424	武陵山			0	pink
0	Toạ độ train	95	121	1784	3392	武陵山			0	pink
0	Toạ độ train	95	121	1480	3072	武陵山			0	pink
0	Toạ độ train	95	121	1704	3088	武陵山			0	pink
0	Toạ độ train	95	121	1704	3200	武陵山			0	pink
0	Toạ độ train	95	121	1712	3536	武陵山			0	pink
0	Toạ độ train	95	121	1624	3520	武陵山			0	pink
0	Toạ độ train	105	123	1648	3280	敦煌古城			0	pink
0	Toạ độ train	105	123	1624	3376	敦煌古城			0	pink
0	Toạ độ train	105	123	1608	3504	敦煌古城			0	pink
0	Toạ độ train	105	123	1704	3328	敦煌古城			0	pink
0	Toạ độ train	105	123	1752	3840	敦煌古城			0	pink
0	Toạ độ train	105	123	1792	3312	敦煌古城			0	pink
0	Toạ độ train	105	123	1832	3296	敦煌古城			0	pink
0	Toạ độ train	105	123	1872	3344	敦煌古城			0	pink
0	Toạ độ train	105	123	1928	3280	敦煌古城			0	pink
0	Toạ độ train	105	123	1832	3392	敦煌古城			0	pink
0	Toạ độ train	105	123	1832	3472	敦煌古城			0	pink
0	Toạ độ train	105	123	1904	3440	敦煌古城			0	pink
0	Toạ độ train	105	123	1912	3536	敦煌古城			0	pink
0	Toạ độ train	105	123	1632	3568	敦煌古城			0	pink
0	Toạ độ train	105	123	1704	3536	敦煌古城			0	pink
0	Toạ độ train	105	123	1784	3488	敦煌古城			0	pink
0	Toạ độ train	105	123	1656	3664	敦煌古城			0	pink
0	Toạ độ train	105	123	1712	3648	敦煌古城			0	pink
0	Toạ độ train	105	123	1760	3584	敦煌古城			0	pink
0	Toạ độ train	105	123	1680	3792	敦煌古城			0	pink
0	Toạ độ train	105	123	1728	3808	敦煌古城			0	pink
0	Toạ độ train	105	123	1728	3904	敦煌古城			0	pink
0	Toạ độ train	105	123	1776	3728	敦煌古城			0	pink
0	Toạ độ train	105	123	1840	3728	敦煌古城			0	pink
0	Toạ độ train	105	123	1920	3760	敦煌古城			0	pink
0	Toạ độ train	105	123	1800	3856	敦煌古城			0	pink
0	Toạ độ train	105	123	1848	3872	敦煌古城			0	pink
0	Toạ độ train	105	123	1904	3840	敦煌古城			0	pink
0	Toạ độ train	105	122	1664	3232	漠北草原			0	pink
0	Toạ độ train	105	122	1712	3232	漠北草原			0	pink
0	Toạ độ train	105	122	1632	3312	漠北草原			0	pink
0	Toạ độ train	105	122	1752	3296	漠北草原			0	pink
0	Toạ độ train	105	122	1704	3344	漠北草原			0	pink
0	Toạ độ train	105	122	1656	3392	漠北草原			0	pink
0	Toạ độ train	105	122	1640	3488	漠北草原			0	pink
0	Toạ độ train	105	122	1720	3440	漠北草原			0	pink
0	Toạ độ train	105	122	1784	3392	漠北草原			0	pink
0	Toạ độ train	105	122	1808	3232	漠北草原			0	pink
0	Toạ độ train	105	122	1840	3264	漠北草原			0	pink
0	Toạ độ train	105	122	1832	3360	漠北草原			0	pink
0	Toạ độ train	105	122	1952	3264	漠北草原			0	pink
