FromMapId	FromPosX	FromPosY	Type	Name	ToMapId	ToPosX	ToPosY	ToFightState	BeProtected	FromMap chú thích	ToMap chú thích		
561	47584	88576	task	to_moeicaoyuan	122	63104	112096			Vọng Long Sơn	Mạc Bắc Thảo Nguyên		
568	52384	103424	task	to_huanggongyushufang	564	49696	99776			Hoàng Cung Đại Điện	Ngự Thư Phòng Hoàng Cung		
564	49792	99936	task	to_huanggongdadian	568	52320	103488			Ngự Thư Phòng Hoàng Cung	Hoàng Cung Đại Điện		
29	54624	123360	task	to_hanhuanghouqingong	565	50560	102848			Lâm An	Tẩm Cung Hàn Hoàng Hậu		
565	50496	102944	task	to_exit565	29	54592	123584			Tẩm Cung Hàn Hoàng Hậu	Lâm An		
29	55616	122144	task	to_yunuange	566	50560	102848			Lâm An	Ngọc Noãn Các		
566	50496	102944	task	to_exit566	29	55744	122304			Ngọc Noãn Các	Lâm An		
29	55328	122976	task	to_jinyuexuan	567	50560	102848			Lâm An	Kim Duyệt Hiên		
567	50496	102944	task	to_exit567	29	55392	123168			Kim Duyệt Hiên	Lâm An		
29	46112	117280	task	to_huanggongdadian	568	50496	104288			Lâm An	Hoàng Cung Đại Điện		
568	50336	104480	task	to_exit568	29	46176	117472			Hoàng Cung Đại Điện	Lâm An		
569	49696	104256	trap	to_liangshanpo	133	63872	101024	1	1	Linh Bích Bạc	Lương Sơn Bạc		
133	63904	100736	trap	to_lingbipo	569	49696	104032	1	1	Lương Sơn Bạc	Linh Bích Bạc		
569	51008	89056	trap	to_baifumengjing	570	50688	105472	1	1	Linh Bích Bạc	Bạch Phủ Mộng Cảnh		
570	50464	105856	trap	to_lingbipo1	569	51104	88160	1	1	Bạch Phủ Mộng Cảnh	Linh Bích Bạc		
570	51488	97728	trap	to_shanzhaimengjing	571	50688	105600	1	1	Bạch Phủ Mộng Cảnh	Sơn Trại Mộng Cảnh		
571	50496	105888	trap	to_baifumengjing1	570	51488	97920	1	1	Sơn Trại Mộng Cảnh	Bạch Phủ Mộng Cảnh		
571	54624	106336	trap	to_shenshimengjing	572	47616	105856	1	1	Sơn Trại Mộng Cảnh	Thân Thế Mộng Cảnh		
572	47552	106112	trap	to_shanzhaimengjing1	571	54432	106144	1	1	Thân Thế Mộng Cảnh	Sơn Trại Mộng Cảnh		
572	53728	104192	trap	to_lingbipo2	569	41536	101280	1	1	Thân Thế Mộng Cảnh	Linh Bích Bạc		
573	50784	102848	trap	to_lingbipo3	569	46752	88864	1	1	Bí Doanh Quân Kim	Linh Bích Bạc		
569	46848	88736	trap	to_jinjunmiying	573	50944	102592	1	1	Linh Bích Bạc	Bí Doanh Quân Kim		
574	48992	102976	trap	to_lingbipo4	569	43424	102720	1	1	Du Long Bảo Khố	Linh Bích Bạc		
569	43296	102560	trap	to_youlongbaoku	574	49152	102752	1	1	Linh Bích Bạc	Du Long Bảo Khố		
1609	54336	103616	trap	to_globalservermapshandong	1616	50816	102304	1		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1610	54336	103616	trap	to_globalservermapshandong	1617	50816	102304	1		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1611	54336	103616	trap	to_globalservermapshandong	1618	50816	102304	1		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1612	54336	103616	trap	to_globalservermapshandong	1619	50816	102304	1		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1613	54336	103616	trap	to_globalservermapshandong	1620	50816	102304	1		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1614	54336	103616	trap	to_globalservermapshandong	1621	50816	102304	1		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1615	54336	103616	trap	to_globalservermapshandong	1622	50816	102304	1		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1616	50560	102464	trap	to_globalservermap	1609	54208	103840	0		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1617	50560	102464	trap	to_globalservermap	1610	54208	103840	0		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1618	50560	102464	trap	to_globalservermap	1611	54208	103840	0		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1619	50560	102464	trap	to_globalservermap	1612	54208	103840	0		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1620	50560	102464	trap	to_globalservermap	1613	54208	103840	0		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1621	50560	102464	trap	to_globalservermap	1614	54208	103840	0		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
1622	50560	102464	trap	to_globalservermap	1615	54208	103840	0		Đảo Thi Đấu (liên server)	Đảo Thi Đấu (liên server)		
122	54240	120384	trap	to_wangukuchi1	1742	51392	100960	1	1	Mạc Bắc Thảo Nguyên	Vạn Cốt Quật-Si		
122	54880	104768	trap	to_wangukuchi2	1774	57504	100992	1	1	Mạc Bắc Thảo Nguyên	Vạn Cốt Quật-Si		
122	62528	106368	trap	to_wangukumei1	1743	51392	100960	1	1	Mạc Bắc Thảo Nguyên	Vạn Cốt Quật-Mị		
122	60032	114272	trap	to_wangukumei2	1775	57504	100992	1	1	Mạc Bắc Thảo Nguyên	Vạn Cốt Quật-Mị		
123	57696	105024	trap	to_wangukuwang1	1744	51392	100960	1	1	Đôn Hoàng Cổ Thành	Vạn Cốt Quật-Võng		
123	54048	113216	trap	to_wangukuwang2	1776	57504	100992	1	1	Đôn Hoàng Cổ Thành	Vạn Cốt Quật-Võng		
123	55904	123424	trap	to_wangukuliang1	1745	51392	100960	1	1	Đôn Hoàng Cổ Thành	Vạn Cốt Quật-Lưỡng		
123	58016	119872	trap	to_wangukuliang2	1777	57504	100992	1	1	Đôn Hoàng Cổ Thành	Vạn Cốt Quật-Lưỡng		
124	55552	104928	trap	to_baiyuetanshuo1	1746	51392	100960	1	1	Hoạt Tử Nhân Mộ	Bái Nguyệt Đàn-Sóc		
124	46880	103744	trap	to_baiyuetanshuo2	1778	57504	100992	1	1	Hoạt Tử Nhân Mộ	Bái Nguyệt Đàn-Sóc		
124	48672	98400	trap	to_baiyuetanwang1	1747	51392	100960	1	1	Hoạt Tử Nhân Mộ	Bái Nguyệt Đàn-Vọng		
124	56608	101632	trap	to_baiyuetanwang2	1779	57504	100992	1	1	Hoạt Tử Nhân Mộ	Bái Nguyệt Đàn-Vọng		
125	57728	123136	trap	to_baiyuetancan1	1748	51392	100960	1	1	Đại Vũ Đài	Bái Nguyệt Đàn-Tàn		
125	53664	118048	trap	to_baiyuetancan2	1780	57504	100992	1	1	Đại Vũ Đài	Bái Nguyệt Đàn-Tàn		
125	59008	107424	trap	to_baiyuetanmei1	1749	51392	100960	1	1	Đại Vũ Đài	Bái Nguyệt Đàn-Mi		
125	62336	112864	trap	to_baiyuetanmei2	1781	57504	100992	1	1	Đại Vũ Đài	Bái Nguyệt Đàn-Mi		
126	61728	116192	trap	to_hunyangdianguang1	1750	51392	100960	1	1	Tam Hiệp Sạn Đạo	Hỗn Dương Điện-Quang		
126	58368	120704	trap	to_hunyangdianguang2	1782	57504	100992	1	1	Tam Hiệp Sạn Đạo	Hỗn Dương Điện-Quang		
126	50496	110016	trap	to_hunyangdianying1	1751	51392	100960	1	1	Tam Hiệp Sạn Đạo	Hỗn Dương Điện-Ảnh		
126	55008	104288	trap	to_hunyangdianying2	1783	57504	100992	1	1	Tam Hiệp Sạn Đạo	Hỗn Dương Điện-Ảnh		
127	52256	105088	trap	to_hunyangdianming1	1752	51392	100960	1	1	Xi Vưu Động	Hỗn Dương Điện-Minh		
127	55520	102976	trap	to_hunyangdianming2	1784	57504	100992	1	1	Xi Vưu Động	Hỗn Dương Điện-Minh		
127	57152	97504	trap	to_hunyangdianan1	1753	51392	100960	1	1	Xi Vưu Động	Hỗn Dương Điện-Ám		
127	54560	96448	trap	to_hunyangdianan2	1785	57504	100992	1	1	Xi Vưu Động	Hỗn Dương Điện-Ám		
128	57376	120352	trap	to_fenmingtangjiao1	1754	51392	100960	1	1	Tỏa Vân Uyên	Phần Minh Đường-Tiêu		
128	56064	114368	trap	to_fenmingtangjiao2	1786	57504	100992	1	1	Tỏa Vân Uyên	Phần Minh Đường-Tiêu		
128	53408	106240	trap	to_fenmingtangyan1	1755	51392	100960	1	1	Tỏa Vân Uyên	Phần Minh Đường-Viêm		
128	58944	103584	trap	to_fenmingtangyan2	1787	57504	100992	1	1	Tỏa Vân Uyên	Phần Minh Đường-Viêm		
129	61216	109600	trap	to_fenmingtangchen1	1756	51392	100960	1	1	Phục Lưu Động	Phần Minh Đường-Trần		
129	57344	104736	trap	to_fenmingtangchen2	1788	57504	100992	1	1	Phục Lưu Động	Phần Minh Đường-Trần		
129	53664	104544	trap	to_fenmingtangshi1	1757	51392	100960	1	1	Phục Lưu Động	Phần Minh Đường-Thệ		
129	55232	114528	trap	to_fenmingtangshi2	1789	57504	100992	1	1	Phục Lưu Động	Phần Minh Đường-Thệ		
130	54752	116160	trap	to_yundangongri1	1758	51392	100960	1	1	Mông Cổ Vương Đình	Vẫn Đan Cung-Nhật		
130	58656	115200	trap	to_yundangongri2	1790	57504	100992	1	1	Mông Cổ Vương Đình	Vẫn Đan Cung-Nhật		
130	59936	104032	trap	to_yundangongyue1	1759	51392	100960	1	1	Mông Cổ Vương Đình	Vẫn Đan Cung-Nguyệt		
130	55616	108192	trap	to_yundangongyue2	1791	57504	100992	1	1	Mông Cổ Vương Đình	Vẫn Đan Cung-Nguyệt		
131	57984	102048	trap	to_yundangongxing1	1760	51392	100960	1	1	Nguyệt Nha Tuyền	Vẫn Đan Cung-Tinh		
131	58784	110208	trap	to_yundangongxing2	1792	57504	100992	1	1	Nguyệt Nha Tuyền	Vẫn Đan Cung-Tinh		
131	59776	113056	trap	to_yundangongchen1	1761	51392	100960	1	1	Nguyệt Nha Tuyền	Vẫn Đan Cung-Thần		
131	56576	114560	trap	to_yundangongchen2	1793	57504	100992	1	1	Nguyệt Nha Tuyền	Vẫn Đan Cung-Thần		
132	59968	101216	trap	to_xueluomenshan1	1762	51392	100960	1	1	Tàn Tích Cung A Phòng	Huyết La Môn-Sơn		
132	54464	104032	trap	to_xueluomenshan2	1794	57504	100992	1	1	Tàn Tích Cung A Phòng	Huyết La Môn-Sơn		
132	51680	111840	trap	to_xueluomenhe1	1763	51392	100960	1	1	Tàn Tích Cung A Phòng	Huyết La Môn-Hà		
132	59200	110144	trap	to_xueluomenhe2	1795	57504	100992	1	1	Tàn Tích Cung A Phòng	Huyết La Môn-Hà		
133	55264	103552	trap	to_xueluomenhu1	1764	51392	100960	1	1	Lương Sơn Bạc	Huyết La Môn-Hồ		
133	56544	103872	trap	to_xueluomenhu2	1796	57504	100992	1	1	Lương Sơn Bạc	Huyết La Môn-Hồ		
133	57792	115680	trap	to_xueluomenhai1	1765	51392	100960	1	1	Lương Sơn Bạc	Huyết La Môn-Hải		
133	61184	117600	trap	to_xueluomenhai2	1797	57504	100992	1	1	Lương Sơn Bạc	Huyết La Môn-Hải		
134	57984	104928	trap	to_molongdianyun1	1766	51392	100960	1	1	Thần Nữ Phong	Ma Long Điện-Vân		
134	52736	109344	trap	to_molongdianyun2	1798	57504	100992	1	1	Thần Nữ Phong	Ma Long Điện-Vân		
134	56064	118880	trap	to_molongdiandian1	1767	51392	100960	1	1	Thần Nữ Phong	Ma Long Điện-Điện		
134	58720	117216	trap	to_molongdiandian2	1799	57504	100992	1	1	Thần Nữ Phong	Ma Long Điện-Điện		
135	64384	106944	trap	to_molongdianni1	1768	51392	100960	1	1	Tàn Tích Dạ Lang	Ma Long Điện-Nghê		
135	57248	108768	trap	to_molongdianni2	1800	57504	100992	1	1	Tàn Tích Dạ Lang	Ma Long Điện-Nghê		
135	56960	112000	trap	to_molongdianfeng1	1769	51392	100960	1	1	Tàn Tích Dạ Lang	Ma Long Điện-Phong		
135	61024	124640	trap	to_molongdianfeng2	1801	57504	100992	1	1	Tàn Tích Dạ Lang	Ma Long Điện-Phong		
136	62336	99808	trap	to_shihunwuling1	1770	51392	100960	1	1	Cổ Lãng Dữ	Thị Hồn Ốc-Linh		
136	61536	104288	trap	to_shihunwuling2	1802	57504	100992	1	1	Cổ Lãng Dữ	Thị Hồn Ốc-Linh		
136	61568	110240	trap	to_shihunwupo1	1771	51392	100960	1	1	Cổ Lãng Dữ	Thị Hồn Ốc-Phách		
136	60672	112832	trap	to_shihunwupo2	1803	57504	100992	1	1	Cổ Lãng Dữ	Thị Hồn Ốc-Phách		
137	56128	108192	trap	to_shihunwuming1	1772	51392	100960	1	1	Đào Hoa Nguyên	Thị Hồn Ốc-Minh		
137	58400	112768	trap	to_shihunwuming2	1804	57504	100992	1	1	Đào Hoa Nguyên	Thị Hồn Ốc-Minh		
137	57152	123776	trap	to_shihunwushu1	1773	51392	100960	1	1	Đào Hoa Nguyên	Thị Hồn Ốc-Khu		
137	61600	123680	trap	to_shihunwushu2	1805	57504	100992	1	1	Đào Hoa Nguyên	Thị Hồn Ốc-Khu		
1742	53920	103328	trap	to_mobeicaoyuan1	122	54496	120032	1	1	Vạn Cốt Quật-Si	Mạc Bắc Thảo Nguyên		
1774	59296	100928	trap	to_mobeicaoyuan2	122	55104	104448	1	1	Vạn Cốt Quật-Si	Mạc Bắc Thảo Nguyên		
1743	53920	103328	trap	to_mobeicaoyuan1	122	62720	106048	1	1	Vạn Cốt Quật-Mị	Mạc Bắc Thảo Nguyên		
1775	59296	100928	trap	to_mobeicaoyuan2	122	60224	113984	1	1	Vạn Cốt Quật-Mị	Mạc Bắc Thảo Nguyên		
1744	53920	103328	trap	to_dunhuanggucheng1	123	57920	105376	1	1	Vạn Cốt Quật-Võng	Đôn Hoàng Cổ Thành		
1776	59296	100928	trap	to_dunhuanggucheng2	123	54272	113408	1	1	Vạn Cốt Quật-Võng	Đôn Hoàng Cổ Thành		
1745	53920	103328	trap	to_dunhuanggucheng1	123	56128	123712	1	1	Vạn Cốt Quật-Lưỡng	Đôn Hoàng Cổ Thành		
1777	59296	100928	trap	to_dunhuanggucheng2	123	58208	120128	1	1	Vạn Cốt Quật-Lưỡng	Đôn Hoàng Cổ Thành		
1746	53920	103328	trap	to_huosirenmu1	124	55552	105440	1	1	Bái Nguyệt Đàn-Sóc	Hoạt Tử Nhân Mộ		
1778	59296	100928	trap	to_huosirenmu2	124	47136	103968	1	1	Bái Nguyệt Đàn-Sóc	Hoạt Tử Nhân Mộ		
1747	53920	103328	trap	to_huosirenmu1	124	48864	98656	1	1	Bái Nguyệt Đàn-Vọng	Hoạt Tử Nhân Mộ		
1779	59296	100928	trap	to_huosirenmu2	124	56384	101824	1	1	Bái Nguyệt Đàn-Vọng	Hoạt Tử Nhân Mộ		
1748	53920	103328	trap	to_dayutai1	125	57504	123424	1	1	Bái Nguyệt Đàn-Tàn	Đại Vũ Đài		
1780	59296	100928	trap	to_dayutai2	125	53472	117824	1	1	Bái Nguyệt Đàn-Tàn	Đại Vũ Đài		
1749	53920	103328	trap	to_dayutai1	125	59200	107616	1	1	Bái Nguyệt Đàn-Mi	Đại Vũ Đài		
1781	59296	100928	trap	to_dayutai2	125	62464	113248	1	1	Bái Nguyệt Đàn-Mi	Đại Vũ Đài		
1750	53920	103328	trap	to_sanxiazhandao1	126	61536	116512	1	1	Hỗn Dương Điện-Quang	Tam Hiệp Sạn Đạo		
1782	59296	100928	trap	to_sanxiazhandao2	126	58656	120992	1	1	Hỗn Dương Điện-Quang	Tam Hiệp Sạn Đạo		
1751	53920	103328	trap	to_sanxiazhandao1	126	50688	110272	1	1	Hỗn Dương Điện-Ảnh	Tam Hiệp Sạn Đạo		
1783	59296	100928	trap	to_sanxiazhandao2	126	54816	104576	1	1	Hỗn Dương Điện-Ảnh	Tam Hiệp Sạn Đạo		
1752	53920	103328	trap	to_chiyoudong1	127	52032	105376	1	1	Hỗn Dương Điện-Minh	Xi Vưu Động		
1784	59296	100928	trap	to_chiyoudong2	127	55712	103136	1	1	Hỗn Dương Điện-Minh	Xi Vưu Động		
1753	53920	103328	trap	to_chiyoudong1	127	57312	97728	1	1	Hỗn Dương Điện-Ám	Xi Vưu Động		
1785	59296	100928	trap	to_chiyoudong2	127	54624	96672	1	1	Hỗn Dương Điện-Ám	Xi Vưu Động		
1754	53920	103328	trap	to_suoyunyuan1	128	57632	120768	1	1	Phần Minh Đường-Tiêu	Tỏa Vân Uyên		
1786	59296	100928	trap	to_suoyunyuan2	128	55904	114624	1	1	Phần Minh Đường-Tiêu	Tỏa Vân Uyên		
1755	53920	103328	trap	to_suoyunyuan1	128	53600	106464	1	1	Phần Minh Đường-Viêm	Tỏa Vân Uyên		
1787	59296	100928	trap	to_suoyunyuan2	128	59104	103840	1	1	Phần Minh Đường-Viêm	Tỏa Vân Uyên		
1756	53920	103328	trap	to_fuliudong1	129	60960	110016	1	1	Phần Minh Đường-Trần	Phục Lưu Động		
1788	59296	100928	trap	to_fuliudong2	129	57248	104960	1	1	Phần Minh Đường-Trần	Phục Lưu Động		
1757	53920	103328	trap	to_fuliudong1	129	53728	104768	1	1	Phần Minh Đường-Thệ	Phục Lưu Động		
1789	59296	100928	trap	to_fuliudong2	129	55072	114752	1	1	Phần Minh Đường-Thệ	Phục Lưu Động		
1758	53920	103328	trap	to_mengguwangting1	130	54944	116384	1	1	Vẫn Đan Cung-Nhật	Mông Cổ Vương Đình		
1790	59296	100928	trap	to_mengguwangting2	130	58496	115392	1	1	Vẫn Đan Cung-Nhật	Mông Cổ Vương Đình		
1759	53920	103328	trap	to_mengguwangting1	130	59776	104288	1	1	Vẫn Đan Cung-Nguyệt	Mông Cổ Vương Đình		
1791	59296	100928	trap	to_mengguwangting2	130	55840	108480	1	1	Vẫn Đan Cung-Nguyệt	Mông Cổ Vương Đình		
1760	53920	103328	trap	to_yueyaquan1	131	58112	102272	1	1	Vẫn Đan Cung-Tinh	Nguyệt Nha Tuyền		
1792	59296	100928	trap	to_yueyaquan2	131	58976	110528	1	1	Vẫn Đan Cung-Tinh	Nguyệt Nha Tuyền		
1761	53920	103328	trap	to_yueyaquan1	131	59968	113376	1	1	Vẫn Đan Cung-Thần	Nguyệt Nha Tuyền		
1793	59296	100928	trap	to_yueyaquan2	131	56416	114784	1	1	Vẫn Đan Cung-Thần	Nguyệt Nha Tuyền		
1762	53920	103328	trap	to_afanggongfeixu1	132	60160	101504	1	1	Huyết La Môn-Sơn	Tàn Tích Cung A Phòng		
1794	59296	100928	trap	to_afanggongfeixu2	132	54336	104320	1	1	Huyết La Môn-Sơn	Tàn Tích Cung A Phòng		
1763	53920	103328	trap	to_afanggongfeixu1	132	51872	112128	1	1	Huyết La Môn-Hà	Tàn Tích Cung A Phòng		
1795	59296	100928	trap	to_afanggongfeixu2	132	59360	110368	1	1	Huyết La Môn-Hà	Tàn Tích Cung A Phòng		
1764	53920	103328	trap	to_liangshanpo1	133	55072	103808	1	1	Huyết La Môn-Hồ	Lương Sơn Bạc		
1796	59296	100928	trap	to_liangshanpo2	133	56768	103744	1	1	Huyết La Môn-Hồ	Lương Sơn Bạc		
1765	53920	103328	trap	to_liangshanpo1	133	57664	115904	1	1	Huyết La Môn-Hải	Lương Sơn Bạc		
1797	59296	100928	trap	to_liangshanpo2	133	61312	117376	1	1	Huyết La Môn-Hải	Lương Sơn Bạc		
1766	53920	103328	trap	to_shennvfeng1	134	57824	105152	1	1	Ma Long Điện-Vân	Thần Nữ Phong		
1798	59296	100928	trap	to_shennvfeng2	134	52896	109600	1	1	Ma Long Điện-Vân	Thần Nữ Phong		
1767	53920	103328	trap	to_shennvfeng1	134	55904	119136	1	1	Ma Long Điện-Điện	Thần Nữ Phong		
1799	59296	100928	trap	to_shennvfeng2	134	59008	116992	1	1	Ma Long Điện-Điện	Thần Nữ Phong		
1768	53920	103328	trap	to_yelangjiuxu1	135	64224	107168	1	1	Ma Long Điện-Nghê	Tàn Tích Dạ Lang		
1800	59296	100928	trap	to_yelangjiuxu2	135	57088	109024	1	1	Ma Long Điện-Nghê	Tàn Tích Dạ Lang		
1769	53920	103328	trap	to_yelangjiuxu1	135	56768	112224	1	1	Ma Long Điện-Phong	Tàn Tích Dạ Lang		
1801	59296	100928	trap	to_yelangjiuxu2	135	60896	124864	1	1	Ma Long Điện-Phong	Tàn Tích Dạ Lang		
1770	53920	103328	trap	to_gulangyu1	136	62144	100032	1	1	Thị Hồn Ốc-Linh	Cổ Lãng Dữ		
1802	59296	100928	trap	to_gulangyu2	136	61728	104544	1	1	Thị Hồn Ốc-Linh	Cổ Lãng Dữ		
1771	53920	103328	trap	to_gulangyu1	136	61376	110464	1	1	Thị Hồn Ốc-Phách	Cổ Lãng Dữ		
1803	59296	100928	trap	to_gulangyu2	136	60448	112704	1	1	Thị Hồn Ốc-Phách	Cổ Lãng Dữ		
1772	53920	103328	trap	to_taohuayuan1	137	56288	108032	1	1	Thị Hồn Ốc-Minh	Đào Hoa Nguyên		
1804	59296	100928	trap	to_taohuayuan2	137	58560	112992	1	1	Thị Hồn Ốc-Minh	Đào Hoa Nguyên		
1773	53920	103328	trap	to_taohuayuan1	137	57024	123968	1	1	Thị Hồn Ốc-Khu	Đào Hoa Nguyên		
1805	59296	100928	trap	to_taohuayuan2	137	61440	123904	1	1	Thị Hồn Ốc-Khu	Đào Hoa Nguyên		
2115	49440	102592	trap	to_xiangmiyuan	2108	49824	99872	1	1	Linh Tú Thôn (Kênh 1)	Hương Mật Nguyên (Kênh 1)		
2116	49440	102592	trap	to_xiangmiyuan	2109	49824	99872	1	1	Linh Tú Thôn (Kênh 2)	Hương Mật Nguyên (Kênh 2)		
2117	49440	102592	trap	to_xiangmiyuan	2110	49824	99872	1	1	Linh Tú Thôn (Kênh 3)	Hương Mật Nguyên (Kênh 3)		
2118	49440	102592	trap	to_xiangmiyuan	2111	49824	99872	1	1	Linh Tú Thôn (Kênh 4)	Hương Mật Nguyên (Kênh 4)		
2119	49440	102592	trap	to_xiangmiyuan	2112	49824	99872	1	1	Linh Tú Thôn (Kênh 5)	Hương Mật Nguyên (Kênh 5)		
2120	49440	102592	trap	to_xiangmiyuan	2113	49824	99872	1	1	Linh Tú Thôn (Kênh 6)	Hương Mật Nguyên (Kênh 6)		
2121	49440	102592	trap	to_xiangmiyuan	2114	49824	99872	1	1	Linh Tú Thôn (Kênh 7)	Hương Mật Nguyên (Kênh 7)		
2115	54368	101696	trap	to_shunanzhuhai_1	2122	55968	105504	1	1	Linh Tú Thôn (Kênh 1)	Thục Nam Trúc Hải (Kênh 1)		
2116	54368	101696	trap	to_shunanzhuhai_1	2123	55968	105504	1	1	Linh Tú Thôn (Kênh 2)	Thục Nam Trúc Hải (Kênh 2)		
2117	54368	101696	trap	to_shunanzhuhai_1	2124	55968	105504	1	1	Linh Tú Thôn (Kênh 3)	Thục Nam Trúc Hải (Kênh 3)		
2118	54368	101696	trap	to_shunanzhuhai_1	2125	55968	105504	1	1	Linh Tú Thôn (Kênh 4)	Thục Nam Trúc Hải (Kênh 4)		
2119	54368	101696	trap	to_shunanzhuhai_1	2126	55968	105504	1	1	Linh Tú Thôn (Kênh 5)	Thục Nam Trúc Hải (Kênh 5)		
2120	54368	101696	trap	to_shunanzhuhai_1	2127	55968	105504	1	1	Linh Tú Thôn (Kênh 6)	Thục Nam Trúc Hải (Kênh 6)		
2121	54368	101696	trap	to_shunanzhuhai_1	2128	55968	105504	1	1	Linh Tú Thôn (Kênh 7)	Thục Nam Trúc Hải (Kênh 7)		
2122	56128	105312	trap	to_lingxiucun	2115	54208	101600	0		Thục Nam Trúc Hải (Kênh 1)	Linh Tú Thôn (Kênh 1)		
2123	56128	105312	trap	to_lingxiucun	2116	54208	101600	0		Thục Nam Trúc Hải (Kênh 2)	Linh Tú Thôn (Kênh 2)		
2124	56128	105312	trap	to_lingxiucun	2117	54208	101600	0		Thục Nam Trúc Hải (Kênh 3)	Linh Tú Thôn (Kênh 3)		
2125	56128	105312	trap	to_lingxiucun	2118	54208	101600	0		Thục Nam Trúc Hải (Kênh 4)	Linh Tú Thôn (Kênh 4)		
2126	56128	105312	trap	to_lingxiucun	2119	54208	101600	0		Thục Nam Trúc Hải (Kênh 5)	Linh Tú Thôn (Kênh 5)		
2127	56128	105312	trap	to_lingxiucun	2120	54208	101600	0		Thục Nam Trúc Hải (Kênh 6)	Linh Tú Thôn (Kênh 6)		
2128	56128	105312	trap	to_lingxiucun	2121	54208	101600	0		Thục Nam Trúc Hải (Kênh 7)	Linh Tú Thôn (Kênh 7)		
2108	49600	99808	trap	to_lingxiucun	2115	49568	102848	0		Hương Mật Nguyên (Kênh 1)	Linh Tú Thôn (Kênh 1)		
2109	49600	99808	trap	to_lingxiucun	2116	49568	102848	0		Hương Mật Nguyên (Kênh 2)	Linh Tú Thôn (Kênh 2)		
2110	49600	99808	trap	to_lingxiucun	2117	49568	102848	0		Hương Mật Nguyên (Kênh 3)	Linh Tú Thôn (Kênh 3)		
2111	49600	99808	trap	to_lingxiucun	2118	49568	102848	0		Hương Mật Nguyên (Kênh 4)	Linh Tú Thôn (Kênh 4)		
2112	49600	99808	trap	to_lingxiucun	2119	49568	102848	0		Hương Mật Nguyên (Kênh 5)	Linh Tú Thôn (Kênh 5)		
2113	49600	99808	trap	to_lingxiucun	2120	49568	102848	0		Hương Mật Nguyên (Kênh 6)	Linh Tú Thôn (Kênh 6)		
2114	49600	99808	trap	to_lingxiucun	2121	49568	102848	0		Hương Mật Nguyên (Kênh 7)	Linh Tú Thôn (Kênh 7)		
2147	61344	102656	trap	to_luhegu	2151	51584	102848	1	1	Cửa Ải Khắc Di Môn	Lộc Hợp Cốc		
2147	51680	115680	trap	to_juyanze	94	63328	126240	1	1	Cửa Ải Khắc Di Môn	Cư Diên Trạch		
2148	47936	91136	trap	to_juyanze	94	56832	127232	1	1	Đông Hạ Lan Sơn	Cư Diên Trạch		
2148	61408	90208	trap	to_luhegu	2151	52064	100928	1	1	Đông Hạ Lan Sơn	Lộc Hợp Cốc		
2149	51168	112928	trap	to_luhegu	2151	55584	101664	1	1	Diêm Châu	Lộc Hợp Cốc		
2149	61536	103392	trap	to_shamomigong	101	56736	124800	1	1	Diêm Châu	Mê Cung Sa Mạc		s
2150	50848	115136	trap	to_shamomigong	101	59168	124704	1	1	Ngột Lạt Hải Thành	Mê Cung Sa Mạc		
2150	51392	123200	trap	to_luhegu	2151	54784	101792	1	1	Ngột Lạt Hải Thành	Lộc Hợp Cốc		
2151	51488	103136	trap	to_keyimenyaoai	2147	61120	103200	1	1	Lộc Hợp Cốc	Cửa Ải Khắc Di Môn		
2151	55904	101696	trap	to_yanzhou	2149	51456	113344	1	1	Lộc Hợp Cốc	Diêm Châu		
2151	51872	100672	trap	to_helanshandonglu	2148	61184	90336	1	1	Lộc Hợp Cốc	Đông Hạ Lan Sơn		
2151	54944	102144	trap	to_wulahaicheng	2150	51488	122752	1	1	Lộc Hợp Cốc	Ngột Lạt Hải Thành		
3	55728	106890	trap	to_gumu	2261	57308	99901	0		Vĩnh Lạc Trấn	Cổ Mộ Phái		
2261	57383	99987	trap	to_yonglezhen	3	55868	106634	0		Cổ Mộ Phái	Vĩnh Lạc Trấn		
401	50272	104832	trap	to_qingluodao	55	53344	122112	1		Khoang Thuyền 2	Thanh Loa Đảo		
55	53536	122264	trap	to_2ceng	401	50496	104640	1		Thanh Loa Đảo	Khoang Thuyền 2		
401	52320	102880	trap	to_3ceng	402	51424	103744	1		Khoang Thuyền 2	Khoang Thuyền 3		
402	51360	104224	trap	to_2ceng	401	52192	102976	1		Khoang Thuyền 3	Khoang Thuyền 2		
55	57280	121632	trap	to_tianwangbang	22	57344	100928	0		Thanh Loa Đảo	Thiên Vương Bang		
